id,datetime,problemtype,productname,url,comment
100,"18.03.2022 11:29","Лозунги",react-create-app,https://github.com/facebook/create-react-app/commit/fd8c5f7b1b1d19d10d24cc2f9fdfc110585dc030,"docs: add homepage banner in support of Ukraine (#12113)"
101,"18.03.2022 10:38","Лозунги",Symfony,-,"Баннер в поддержку Украины в шапке сайта"
102,"18.03.2022 10:32","Лозунги","laminas/*, mezzio/*,",https://github.com/laminas/laminas-servicemanager/commit/1fb805d456f4e916e5fbddad4d2349adfd2f05ba,"Данный политический лозунг есть во всех пакетах laminas/ и mezzio/."
103,"18.03.2022 10:22","Лозунги","daemon tools",daemon-tools.cc,"с главного сайта начали перенаправлять на политический, отключили обновления"
104,"18.03.2022 10:11","Лозунги","Snap package with winbox",https://github.com/panaceya/winbox/commit/adb017fd7bf2ea40bbf5e449a20091192188509f,-
105,"18.03.2022 9:16","Лозунги",MUI,https://github.com/mui/material-ui/pull/31275,"Баннер в поддержку Украины"
106,"18.03.2022 1:19","Лозунги","Elmedia Player macOS","…","Вместо проигрывания медиа файлов запускает видео военных действий с политическими лозунгами"
107,"18.03.2022 1:05","Лозунги",React.js,https://github.com/reactjs/reactjs.org/commit/d90fd21fdbedb075a4cc196c16156b534daf14a4,"""Баннер """"Поддержите Украину"""" на сайте с документацией"""
108,"18.03.2022 0:49","Другое",https://github.com/NewEXE/belsk-schedule,https://github.com/NewEXE/belsk-schedule/commit/b27b55bcf992887864d933af19e009e5750c4ca1,"Куча говна"
109,"18.03.2022 0:23","Другое",OkayCMS,"https://okay-cms.com/ https://ok-cms.com/","Были политические заявления в блоге и на сайте компании, указывающие на то, что русских ненавидят. Прямой отказ в обновлениях движка и отправке уже оплаченных ранее модулей"
110,"18.03.2022 0:17","Лозунги",https://github.com/stop-war-in-ukraine,https://github.com/yarnpkg/website/issues/1155,"Массовый спам issues в репозиториях"
111,"18.03.2022 0:16","Лозунги",Ember.js,https://emberjs.com/community/invasion-of-ukraine/,https://emberjs.com/
112,"18.03.2022 0:13","Лозунги","vdz yandex metrika",https://plugins.trac.wordpress.org/browser/vdz-yandex-metrika/assets/banner-772x250.png?rev=2688057,"это плагин wordpress, Лозунги плюс бекдор, сейчас репозиторий зачищен, плагин блокирован"
113,"17.03.2022 23:50","Лозунги",https://github.com/k01ek,https://github.com/k01ek/notowar,"""Примеры программ на разных языках программированиях выводящие текст """"No to war"""""""
114,"17.03.2022 23:48","Лозунги",https://github.com/mallardduck/,https://github.com/KickflipCli/kickflip-src,"Генератор фейковых сайтов по шаблону с ключевыми словами и призывами (одного мейнтейнера уже забанили за национальную рознь, другой продолжает работу)"
115,"17.03.2022 23:32","Лозунги","GM-DONATE (gm-donate.ru) система доната в Garry's mod",https://github.com/GM-DONATE/IGS/commit/d98b6dd9f43225a6b03c665db8a57690646515ee#diff-13dde08e38ae5b40da01b8fed10e552f417dd1044710f28c10afa801521cb6bc,"Скрытно заменена текстура модели автомата с содовой на текстуру господина П. с фекалиями с расчетом на проблемы с законом. Возможно дальнейшее внедрение вредоносов, функционал позволяет."
116,"17.03.2022 22:52","Лозунги","Redirect Russia",https://github.com/pabio/redirect-russia,"Скрипт встраиваемый на сайты, перенаправляющий пользователей из России на страницу с политическими лозунгами"
117,"17.03.2022 22:47","Лозунги","Redirect Russia",https://github.com/pabio/redirect-russia,"Установленный скрипт на сайте редиректит на страницу с агиткой. Проверяет по ip пользователя и таймзоне."
118,"17.03.2022 22:43","Лозунги",https://github.com/vadimdemedes/ink,https://github.com/vadimdemedes/ink/issues/506,"Issue с призывом платной поддержки украинской армии"
119,"17.03.2022 22:41","Лозунги",spaceship-prompt/spaceship-prompt,https://github.com/spaceship-prompt,"Поддержка полит лозунгами и удаление всех русских issues"
120,"17.03.2022 22:38","Другое","Qalctulate! (GTK)",https://github.com/Qalculate/qalculate-gtk/commit/74c7413429b386f08028565f16f537204217b456,"""Remove flags for RUB and BYR/BYN, and show UAH flag when first using the new version;"" Ничего серьезного, но раздражает. Версия с этим коммитом уже в репозиториях arch. Работает не только в РФ/БР, а вообще у всех."
121,"17.03.2022 22:31","Лозунги",https://pastebin.com/,https://pastebin.com/,"Политический баннер"
122,"17.03.2022 22:28","Лозунги",https://github.com/search?l=Markdown&q=SWUbanner&type=Code,https://github.com/vshymanskyy/StandWithUkraine#projects-that-standwithukraine,"Есть смысл проверить эти проекты"
123,"17.03.2022 22:02","Другое",https://github.com/kbrehme,https://github.com/kbrehme/niffelheim/commit/7cb93ca14aab68c646a65ef21923835a0f791d4a,"Человек удаляет все что связано с русским народом в модах и скриптах"
124,"17.03.2022 21:18","Лозунги","Dash Electrum",https://github.com/akhavr/electrum-dash/commit/80e7bfbc9325f0012dc9c6bd1017cd71de80e2371017cd71de80e237,"Разработчик впилил в продукт Лозунги, сделав их сюрпризом - в логе что в софте нового про это ни слова."
125,"17.03.2022 20:19","Лозунги",ReactJS,https://github.com/facebook/react/pull/23375/commits/11e414ce6c67dc6c3c7e8cf4146af5c39c9c93ea,"""В документации полит. лозунг """"STOP RUSSIA'S INVASION OF UKRAINE"""""" https://ru.reactjs.org"
126,"17.03.2022 20:16","Лозунги",EmotionJS,https://github.com/emotion-js/emotion/pull/2668,"""В документации полит. лозунг """"STOP RUSSIA'S INVASION OF UKRAINE"""""" https://emotion.sh/docs/introduction"
127,"17.03.2022 20:14","Лозунги","MUI (Material UI)",https://github.com/mui/material-ui/pull/31275,"""В документации полит. лозунг """"STOP RUSSIA'S INVASION OF UKRAINE"""""" https://mui.com/getting-started/installation/"
128,"17.03.2022 20:05","Лозунги",mint,https://github.com/dbarnett/python-helloworld/pull/13,"https://uk.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BA%D0%BE%D1%80%D0%B0%D0%B1%D0%BB%D1%8C,_%D0%B8%D0%B4%D0%B8_%D0%BD%D0%B0_%D1%85%D1%83%D0%B9"
129,"17.03.2022 20:02","Лозунги",CoreELEC,https://github.com/CoreELEC/CoreELEC,"Замена логотипа в цвета флага Украины"
130,"17.03.2022 19:46","Лозунги","Return youtube dislike api",https://github.com/Anarios/return-youtube-dislike/commit/9f257b354c2a933610fafc7c466af0572eef91bf,"""Добавление на главную страницу украинского флага и ссылки на сайт для поддержки украинской армии; + интересная строка в комментарии одного из разработчиков (https://github.com/Anarios/return-youtube-dislike/graphs/contributors): https://github.com/Anarios/return-youtube-dislike/issues/497 """"https://returnyoutubedislikeapi.com/ is blocked in Russia. If you are there, you won't be able to view or submit dislike votes unless you use a proxy or a VPN."""", хотя сервис и работает (https://returnyoutubedislikeapi.com/votes?videoId=kxOuG8jMIgI); Ничего серьёзного про политическую позицию нету"""
131,"17.03.2022 19:29","Лозунги",pre-commit-terraform,https://github.com/antonbabenko/pre-commit-terraform/pull/348/commits/fc190f980a6f0edac571253bce39e288c5d93949,"см. условия использования в конце readme"
132,"17.03.2022 19:23","Лозунги",react-native-ui-lib,https://github.com/wix/react-native-ui-lib/commit/dca74afdc64f76101c105d02534f4a05bb0c771c,"Политический баннер #StandWithUkraine"
133,"17.03.2022 18:56","Другое",pnpm,https://github.com/pnpm/pnpm/commit/3c328ec465c597ff558c1f38afbfe2a0c1b02a83,"Заблокирован доступ на основной сайт https://pnpm.io по гео признаку."
134,"17.03.2022 18:52","Лозунги","Winbox snap package",https://github.com/panaceya/winbox/commit/adb017fd7bf2ea40bbf5e449a20091192188509f,"Мейнтейнер snap-пакета приложил поп-ап, который открывается при использовании русской локали"
135,"17.03.2022 18:31","Лозунги","Autodesk AutoCAD",https://www.autodesk.ru/,"Лозунги"
136,"17.03.2022 18:12","Лозунги","Pnpn менеджер пакетов",https://github.com/pnpm/pnpm,"Вредительства не замечено, но сайт с доками блочит ру айпи"
137,"17.03.2022 17:52","Лозунги","Svelte Material UI",https://github.com/hperrin/svelte-material-ui,"на их официальрном сайте https://sveltematerialui.com/ висит плашка с лозунгом"
138,"17.03.2022 17:46","Лозунги",filestash,https://github.com/mickael-kerjean/filestash-website/commit/c30a31a583c827182c92cb8ec4b5e8ba1d854c3d,"С помощью определения ip показывали видео обращение Зеленского. Сейчас убрали"
139,"17.03.2022 17:46","Лозунги","Activeadmin SimpleMDE Markdown Editor",https://github.com/ypylypenko/activeadmin_simplemde/commit/9bdf811b5c23430b5d7c45d342082e4f1cca14a9,"Лозунги."
140,"17.03.2022 17:44","Лозунги","Php Project",https://github.com/spider-mane/php-project/commit/f742eafcf96496ad7f687f452a5c893d29f3e79e,#StandWithUkraine
141,"17.03.2022 17:41","Лозунги",PHPBench,https://github.com/phpbench/phpbench/commit/414f462c2ee40a6b30ffafbe0c4ee760e75780f8,standwithukraine
142,"17.03.2022 17:34","Лозунги",django-modeltranslatio,https://github.com/deschler/django-modeltranslation/commit/0617eadfb4606cd9cf3c5fcea761af142b5eb3b2,"Лозунги в документации"
143,"17.03.2022 17:31","Лозунги",https://www.11ty.dev/,https://github.com/11ty/11ty-website/commit/544e54a62947c41381d0e9b59891dfe4dd9f3de6,"шильда в шапке Stand with Ukraine ????. До этого была ссылка на донаты для украины"
144,"17.03.2022 17:06","Лозунги",https://repo.packagist.org,https://github.com/composer/packagist/pull/1270,"composer update - выдает в консоли #StandWithUkraine"
145,"17.03.2022 17:06","Лозунги",RNUILib,https://github.com/wix/react-native-ui-lib/commit/dca74afdc64f76101c105d02534f4a05bb0c771c,"Баннер #StandWithUkraine"
146,"17.03.2022 16:49","Лозунги",React,https://reactjs.org/,"В документации фреймворка на каждой странице шапка с лозунгом"
147,"17.03.2022 16:42","Лозунги",deskreen,https://deskreen.com,"Не опенсурс, но не знаю куда ещё отправить эту информацию."
148,"17.03.2022 16:26","Лозунги","The Unarchiver","https://github.com/MacPaw (приватный репозиторий)","Проверить, есть ли что-то помимо лозунгов, пока не удаётся. Лозунги точно показываются на баннере при разархивации/архивации."
149,"17.03.2022 16:06","Лозунги",Spark,https://sparkmailapp.com/,"Из текущего: лозунги и отказ от обслуживания жителей РФ (такое чувство, что ограничение на клиентской части приложения, т.к. отказ пришел с обновлениями)"
150,"17.03.2022 16:00","Лозунги","GNOME extension ddterm","оф сайт расширений гнома","Демонстрирует в окне консоли баннер."
151,"17.03.2022 14:38","Лозунги","plantUml web ресурс",https://plantuml.com/ru/,"Я аналитик, я не найду пуш в репе. plantUML много где используется как библиотечка для документирования и плагин в Idea. Но конкретно сейчас я нашла это в web версии"
152,"17.03.2022 14:23","Лозунги","Evolution CMS",https://github.com/evolution-cms/evolution/commit/1c586bc76f739264dcf0482530945875fa444b77,"После обновления на релизы Evolution CMS 3.1.10 и Evolution CMS 1.4.17 полит. лозунг в админке"
153,"17.03.2022 14:15","Лозунги","Codeception for PHP",https://github.com/Codeception/Codeception/commit/eefe1abc60500c0516b85131cbbfbb9a22899db4,"""при запуске в консоли выводится """"Codeception PHP Testing Framework v4.1.31 https://helpukrainewin.org"""""""
154,"17.03.2022 14:15","Лозунги",Docusaurus,https://github.com/facebook/docusaurus/pull/6811,"Опенсорс проект http://docusaurus.io/"
155,"17.03.2022 14:11","Лозунги","Набор обновлений UpdatePack7R2 для Windows 7 SP1 и Server 2008 R2 SP1",https://blog.simplix.info/update7/,"Мартовское обновление не устанавливается. По информации в ченджлоге: История изменений: 22.03.2011 Из-за военного вторжения работа программы на территории России и Беларуси ограничена"
156,"17.03.2022 14:06","Лозунги","React docs","не знаю","ru.reactjs.org и reactjs.org"
157,"17.03.2022 14:03","Лозунги",evolution,https://github.com/evolution-cms/evolution/commit/1c586bc76f739264dcf0482530945875fa444b77,"Полит лозунг в cms"
158,"17.03.2022 14:01","Лозунги",Codeception,https://github.com/Codeception/Codeception/commit/d6b7af9233124652b0425217d633e034bfa9bf2b,"Выводит в консоли ссылку на https://helpukrainewin.org"
159,"17.03.2022 13:55","Лозунги",ebastianbergmann,https://github.com/sebastianbergmann/phpunit/commit/4634e702b5f05f5e948e531eb8b4fc19be40610c,"политика"
160,"17.03.2022 13:24","Лозунги","The unarchiver.app",https://macpaw.com/news/macpaw-amidst-aggression,"Дополнительное окно с кнопкой «Узнайте правду о происходящем на Украине»."
161,"17.03.2022 13:14","Лозунги",mailtrap.io,https://mailtrap.io/,"Ужас"
162,"17.03.2022 13:09","Лозунги","React Native website",https://github.com/facebook/react-native-website/pull/2986,"Баннер в поддержку украины. Автор: https://github.com/dmitryvinn"
163,"17.03.2022 13:08","Лозунги",@russia-sanctions/base,https://github.com/Russia-Sanctions/Base,"Просто пакет, который предлагается включать, чтобы выводить Лозунги"
164,"17.03.2022 13:07","Лозунги",Notepad++,https://notepad-plus-plus.org/downloads/,"Лозунги в наименовании релиза"
165,"17.03.2022 13:05","Лозунги","Список github проектов с лозунгами",https://github.com/vshymanskyy/StandWithUkraine#projects-that-standwithukraine,"Список github проектов с лозунгами"
166,"17.03.2022 13:01","Лозунги","StandWithUkraine support materials",https://github.com/vshymanskyy/StandWithUkraine,"""В репозитории есть список проектов, которые его используют. Возможно в них есть ещё """"закладки"""", кроме лозунгов из этого репозитория."""
167,"17.03.2022 12:56","Лозунги","Поиск по Github",https://github.com/search?l=Markdown&q=SWUbanner&type=Code,"Ссылка на поиск тех, что включил баннер в репу"
168,"17.03.2022 12:55","Лозунги","https://1password.com/ - менеджер паролей","Только ссылка",https://blog.1password.com/responding-to-the-conflict-in-ukraine/
169,"17.03.2022 12:46","Лозунги",React.js,https://github.com/reactjs/reactjs.org/commit/d90fd21fdbedb075a4cc196c16156b534daf14a4,"Баннер в поддержку украины"
170,"17.03.2022 12:30","Лозунги",peacenotwar,https://github.com/RIAEvangelist/peacenotwar,"автор мальваря в node-ipc"
171,"17.03.2022 12:16","Лозунги",YoutubeDownloader,https://github.com/Tyrrrz/YoutubeDownloader,"""Дал ссылку на репо, там везде призывы к поддержке х-слов, ну и в самой программе при запуске всплывает плашка о поддержке т.н. """"украины"""""""
172,"17.03.2022 11:59","Лозунги","Awesome Prometheus Alerts",https://github.com/samber/awesome-prometheus-alerts/commit/6bfcdcca165e57c6fa09a561515c33284caa20c2,"Определяет активный у пользователя язык и редиректит на страницу с лозунгами. В следующих коммитах код удалили."
173,"17.03.2022 11:46","Лозунги",https://docs.nestjs.com/,https://github.com/nestjs/docs.nestjs.com/commit/a411b74d114a1342170334e84e426b3259c3872c,"""В документации полит. лозунг """"STOP RUSSIA'S INVASION OF UKRAINE"""""""
174,"17.03.2022 11:42","Лозунги","Stop Russia IT",https://github.com/stop-war-in-ukraine/stop-russia-it,"По ссылке список сервисов, ссылок на обсуждения, петиции на change.org"
175,"17.03.2022 10:55","Лозунги",verdaccio,https://github.com/verdaccio/verdaccio/pull/3060,"Баннер в поддержку украины"
176,"17.03.2022 10:54","Лозунги","ECMAScript extensions",https://github.com/medikoo/es5-ext/commit/28de285ed433b45113f01e4ce7c74e9a356b2af2,"anti-war manifest"
177,"17.03.2022 10:45","Лозунги","Группа проектов StandWithUkraine",https://github.com/vshymanskyy/StandWithUkraine#projects-that-standwithukraine,"По ссылке список проектов участвующих в акции"
178,"17.03.2022 0:05","Лозунги","Redis Desktop Manager (ранее - resp-app)",https://github.com/uglide/RedisDesktopManager/commit/3880176abbb0ee877672fd1ae74bda9546a4d1a6,"Лозунги в README, политические коммиты с кодом в истории. Создатель - укр."
179,"16.03.2022 22:08","Лозунги",StandWithUkraine,https://github.com/vshymanskyy/StandWithUkraine,"Список интегрировавших к себе призывы задонатить вна Украину в README.md"
180,"16.03.2022 19:24","Лозунги",PHPUnit,https://github.com/sebastianbergmann/phpunit/commit/4634e702b5f05f5e948e531eb8b4fc19be40610c,"Шильдик #StandWithUkraine"
181,"16.03.2022 19:21","Лозунги","composer - PHPшный менеджер пакетов",https://github.com/composer/packagist/commit/86244a3695fcaaac9c5ba4257a4314eae1c6d981,"Выводится шильдик #StandWithUkrane"
182,"16.03.2022 19:09","Лозунги",retejs/rete,https://github.com/retejs/rete/commit/d3ff828a41f96e34f04619eb44c688c913ee8def,"#StandWithUkraine postinstall message"
183,"16.03.2022 18:10","Лозунги","AWS Terraform modules",https://github.com/terraform-aws-modules,"""все модули AWS для Terraform поддерживаемые сообществом, также сдублировалось в официальный Registry (https://registry.terraform.io/modules/terraform-aws-modules/vpc/aws/latest), внимание на """"дополнительные соглашения"""" внизу README каждого модуля."""
184,"23.03.2022 12:37",DDOS,SlavaUkraini,https://github.com/ApocalypseCalculator/SlavaUkraini/commit/eee435955849ed04d064e29a60c45f0f2ece48d5,"DDOS tool against RU resources"
185,"23.03.2022 12:31",DDoS,Parad1seBomb,https://github.com/K1ngSoul/Parad1seBomb,"SMS Bomber for Russia and Ukraine"
186,"22.03.2022 2:06",DDoS,DDoS-Russia-App,https://github.com/seriascraper/DDoS-Russia-App/commit/a59430c8db86fdc73ed42eb47f4234dfcbdc1f89,"HTML DDoS from https://pwned.space site of RU resources in background"
187,"22.03.2022 1:58",DDoS,Anti-Prop/antiprop_basic,https://github.com/Anti-Prop/antiprop_basic/commit/77a2f5f09b79d39702b6929be10fae5e260177ab,"DDoS tool, working from browser, against RU resources"
188,"22.03.2022 1:40",DDoS,dddos,https://github.com/pauldb09/Dddos/commit/7d9bcbec25c58081b0df8a582acb5fd0bf2d4b67,"DDoS tool with ability to bypass Cloudflare"
189,"21.03.2022 10:44",DDoS,SlavaUkraineSince1991/DDoS-for-all,https://github.com/SlavaUkraineSince1991/DDoS-for-all,"досилка"
190,"21.03.2022 9:44",DDoS,StopWar.pro,https://StopWar.pro,"Мобильное приложение со встроенным DDoS"
191,"19.03.2022 23:23",DDoS,dxh-team/CDUW,https://github.com/dxh-team/CDUW/commit/e2ae41c9315e1de2c32a1b0983f7c897e342d96f,"ПО разработанное и настроенное для атак ресурсов РФ"
192,"19.03.2022 23:11","Другое",ch33r10/SunflowerCon,https://github.com/ch33r10/SunflowerCon/commit/424e61c74463949dd43a62435ac8e332f4ba5a5f,"Страница по координации и сбору IT - разведданных нацеленных на атаки инфраструктуры РФ"
193,"19.03.2022 23:03",DDoS,alexander-danilenko/ua-loadtest,https://github.com/alexander-danilenko/ua-loadtest/commit/ce994b94bf8cc67fd04914d08e3913bcac1c4f53,"ПО для нагрузочного тестирования, ориентированное на использования в DDoS атаках на ресурсы РФ"
194,"19.03.2022 22:56",DDoS,opengs/uashield,https://github.com/opengs/uashield/commit/f5de10a10e9e2c872450fe82454e838e62ff2d2f,"ПО для хакерских атак настроенное на атаки инфраструктуры и организаций в РФ"
195,"19.03.2022 22:55","Другое",curated-intel/Ukraine-Cyber-Operations,curated-intel/Ukraine-Cyber-Operations,"Страница кураторов IT-разведок для координации информации необходимой для проведения хакерских атак и сбора разведданных о разведке РФ"
196,"19.03.2022 22:50",DDoS,erkexzcx/stoppropaganda,https://github.com/erkexzcx/stoppropaganda/commit/d1e0a530e6ebce2b61df2afa038956c074998292,"Хакерское ПО для проведения DDoS атак, настроенное на инфраструктуру и ресурсы РФ"
197,"19.03.2022 22:46",DDoS,dimboknv/tg-stand-with-ukraine,https://github.com/dimboknv/tg-stand-with-ukraine/commit/77b82fdf8e8552131736b8f0af52d2d37c3de020,"Телеграм бот для массовой рассылки жалоб на телеграм-каналы"
198,"19.03.2022 22:45",DDoS,mytechnotalent/turbo-scanner,https://github.com/mytechnotalent/turbo-scanner/commit/9a03670ada0ef5253f9ecde397c2edd7ed572352?short_path=b335630#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,"Сетевой сканер. Инструмент используемый для проведения хакерских атак. На странице добавлен тег Ukraine."
199,"19.03.2022 22:40",DDoS,GloryToUA/Justice3,https://github.com/GloryToUA/Justice3/commit/38d5e7710929d6a6b19e7c60a867ef6a391abac0,"Инструментарий для хакерских атак, нацеленный на нефтедобывающую отрасль"
200,"19.03.2022 22:04",DDoS,sanfarans/hack4ukraine,https://github.com/sanfarans/hack4ukraine,"Предположительно - ПО разрабатываемое для проведения хакерских атак на РФ"
201,"19.03.2022 22:00","Сбор данных",Syarol/how-did-they-respond,https://github.com/Syarol/how-did-they-respond/commit/3983dbb07e8194b8864de90ed724692b1b9406fb,"Сбор данных об организациях высказывающихся в ту или иную пользу о конфликте."
202,"19.03.2022 21:53",DDoS,tweedge/ru-ok,https://github.com/tweedge/ru-ok/commit/f0e1c5cc0c3ceb3e39ccc781a0e4c18a65069595,"Фреймворк для мониторинга ресурсов при проведении атак на ресурсы РФ и ведения информационной разведки"
203,"19.03.2022 21:32",DDoS,0x77dev/stoprussia,https://github.com/0x77dev/stoprussia,"Набор инструментов для атак инфраструктуры РФ - доставка еды, транспорт, гос.ресурсы, различных коммерческих компаний"
204,"19.03.2022 21:30",DDoS,"Инструмент для DDoS атак",https://github.com/d1sUa/DisDDos,"Инструмент для DDoS атак, призывы к атакам инфраструктуры РФ"
205,"19.03.2022 0:05",DDoS,hack_russia,https://lostmsu.github.io/hack_russia/,"Инструмент для DDoS списка сайтов"
206,"18.03.2022 14:49",DDoS,russia-must-be-stopped,https://github.com/zozulinskyi/russia-must-be-stopped/commits/main,"""Скрипт, встраиваемый в браузер и превращающий его в своебразного """"зомби"""" в бот-сети. Также, в репе лежит 2 текстовых файлика со списками url-жертв."""
207,"18.03.2022 11:59",DDoS,"Death by 1000 needles",https://github.com/Arriven/db1000n,"получает конфиг с ip адресами и начинает флудить трафиком"
208,"18.03.2022 6:24",DDoS,IT-ARMY-of-Ukraine-Resources-in-English,https://github.com/danieldanielecki/IT-ARMY-of-Ukraine-Resources-in-English,"Подборка целей и инструментов для атак по инфраструктуре РФ"
209,"18.03.2022 1:06",DDoS,https://github.com/Luzhnuy/attacker,https://github.com/Luzhnuy/attacker,"репка с ддосом"
210,"17.03.2022 22:47",DDoS,db1000n,https://github.com/Arriven/db1000n,"DDOS осуществляется через общедоступный список из ~100 тыс. проксей: https://github.com/Arriven/db1000n/blob/main/proxylist.json"
211,"17.03.2022 22:37",DDoS,bombardier,https://github.com/almerico/bombardier,"Организация DoS-атак на инфраструктуру России: Госуслуги и проч."
212,"17.03.2022 21:56",DDoS,https://github.com/Sateviss,https://github.com/Sateviss/sateviss.github.io/blob/master/ddos.html,"Гитхаб игнорит абузы с ру айпи"
213,"17.03.2022 21:26",DDoS,russia_ddos,https://github.com/alexmon1989/russia_ddos,"Досилка"
214,"17.03.2022 19:13",DDoS,AlexTrushkovsky/NoWarDDoS,https://github.com/AlexTrushkovsky/NoWarDDoS,"Вообще на неё пожаловались много раз, и в итоге гитхаб выкосил репу, на что автор даже написал что гитхаб поддерживает Русских. Репа опять появилась."
215,"17.03.2022 18:55",DDoS,ChngYrNick/fuck-warship,https://github.com/ChngYrNick/fuck-warship,"Досилка"
216,"17.03.2022 18:52",DDoS,SlavaUkraini2022/ddos_for_glory_of_ukraine,https://github.com/SlavaUkraini2022/ddos_for_glory_of_ukraine,"Досилка"
217,"17.03.2022 18:50",DDoS,UA-IT-Army/aggressor-sites,https://github.com/UA-IT-Army/aggressor-sites,"Досилка"
218,"17.03.2022 18:47",DDoS,ievgen11/ddoser,https://github.com/ievgen11/ddoser,"Досилка"
219,"17.03.2022 18:47",DDoS,muterussia/MuteRussia,https://github.com/muterussia/MuteRussia,"Досилка"
220,"17.03.2022 17:20",DDoS,smrt-fascismu/RuskiBot-Reddit,https://github.com/smrt-fascismu/RuskiBot-Reddit,"Досилка"
221,"17.03.2022 17:20",DDoS,0x77dev/stoprussia,https://github.com/0x77dev/stoprussia,"Досилка"
222,"17.03.2022 17:19",DDoS,RusskijKorablIdiNaxuj/RusskijKorablIdiNaxuj,https://github.com/RusskijKorablIdiNaxuj/RusskijKorablIdiNaxuj,"Досилка"
223,"17.03.2022 17:18",DDoS,metastck/putler-doser,https://github.com/metastck/putler-doser,"Досилка"
224,"17.03.2022 17:17",DDoS,ajax-lives/NoRussian,https://github.com/ajax-lives/NoRussian,"досилка"
225,"17.03.2022 17:16",DDoS,opengs/uashield,https://github.com/opengs/uashield,"Досилка"
226,"17.03.2022 17:16",DDoS,erkexzcx/stoppropaganda,https://github.com/erkexzcx/stoppropaganda,"Досилка"
227,"17.03.2022 15:27",DDoS,vnestoruk/BAN-dera,https://github.com/vnestoruk/ban-dera,"Сервис, который ддосит сайты из списка с компьютеров пользователей, у кого открыта вкладка с сайтом."
